,codigo,professor,disciplina,anoperiodo,qnt_discentes,qnt_aprovados,qnt_reprovacao,qnt_trancamentos,media_turma,media_faltas,qnt_reposicao,taxa_aprovacao,taxa_reprovacao,evasao,qnt_aprovados_primeira
382,57605969,5757780.0,57624,2017.2,21,9.0,7.0,5.0,3.2857142857142856,15.333333333333336,3.0,0.42857142857142855,0.3333333333333333,0.2380952380952381,0
383,57605971,5753003.0,57626,2017.2,85,25.0,51.0,9.0,2.661176470588235,11.552941176470588,16.0,0.29411764705882354,0.6,0.10588235294117647,0
384,57605972,5756362.0,57626,2017.2,117,71.0,45.0,1.0,4.542735042735044,7.410256410256411,13.0,0.6068376068376068,0.38461538461538464,0.008547008547008548,0
385,57605973,5753003.0,57626,2017.2,112,56.0,49.0,7.0,3.9919642857142854,10.776785714285712,25.0,0.5,0.4375,0.0625,0
386,57605973,5756362.0,57626,2017.2,112,56.0,49.0,7.0,3.9919642857142854,10.776785714285712,25.0,0.5,0.4375,0.0625,0
387,57605974,5753335.0,57625,2017.2,55,37.0,17.0,1.0,4.847272727272727,10.50909090909091,2.0,0.6727272727272727,0.3090909090909091,0.01818181818181818,0
388,57605975,5753335.0,57625,2017.2,59,28.0,27.0,4.0,4.3305084745762725,9.135593220338984,1.0,0.4745762711864407,0.4576271186440678,0.06779661016949153,0
389,57605976,5759233.0,57625,2017.2,95,68.0,25.0,2.0,4.99578947368421,0.8842105263157894,2.0,0.7157894736842105,0.2631578947368421,0.021052631578947368,0
390,57605977,5759233.0,57625,2017.2,98,46.0,43.0,9.0,3.893877551020408,1.1224489795918366,7.0,0.4693877551020408,0.4387755102040816,0.09183673469387756,0
391,57605979,5752737.0,57628,2017.2,25,14.0,11.0,0.0,4.084,6.96,1.0,0.56,0.44,0.0,0
392,57605980,5752737.0,57628,2017.2,24,14.0,10.0,0.0,4.7875,8.25,0.0,0.5833333333333334,0.4166666666666667,0.0,0
393,57605981,5752737.0,57628,2017.2,23,18.0,5.0,0.0,4.852173913043479,4.086956521739131,0.0,0.7826086956521741,0.21739130434782608,0.0,0
394,57605982,5752737.0,57628,2017.2,24,17.0,5.0,2.0,4.7375,4.666666666666667,0.0,0.7083333333333334,0.20833333333333331,0.08333333333333333,0
395,57605984,5753896.0,57628,2017.2,22,6.0,16.0,0.0,3.3,13.909090909090908,1.0,0.2727272727272727,0.7272727272727273,0.0,0
396,57605985,5753896.0,57628,2017.2,21,10.0,10.0,1.0,3.876190476190476,10.761904761904765,0.0,0.4761904761904762,0.4761904761904762,0.047619047619047616,0
397,57605986,5753896.0,57628,2017.2,18,10.0,7.0,1.0,4.305555555555555,14.888888888888891,1.0,0.5555555555555556,0.3888888888888889,0.05555555555555555,0
398,57605987,5753896.0,57628,2017.2,21,9.0,9.0,3.0,3.3523809523809525,18.285714285714285,2.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0
399,57605989,5753896.0,57628,2017.2,15,8.0,5.0,2.0,4.466666666666667,9.733333333333333,2.0,0.5333333333333333,0.3333333333333333,0.13333333333333333,0
400,57605989,5752737.0,57628,2017.2,15,8.0,5.0,2.0,4.466666666666667,9.733333333333333,2.0,0.5333333333333333,0.3333333333333333,0.13333333333333333,0
401,57605990,5753896.0,57628,2017.2,18,9.0,8.0,1.0,3.7111111111111112,12.555555555555555,0.0,0.5,0.4444444444444444,0.05555555555555555,0
402,57605990,5752737.0,57628,2017.2,18,9.0,8.0,1.0,3.7111111111111112,12.555555555555555,0.0,0.5,0.4444444444444444,0.05555555555555555,0
403,57605991,5752737.0,57628,2017.2,9,4.0,4.0,1.0,3.4555555555555557,17.11111111111111,1.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0
404,57605991,5753896.0,57628,2017.2,9,4.0,4.0,1.0,3.4555555555555557,17.11111111111111,1.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0
405,57605992,5752737.0,57628,2017.2,13,5.0,7.0,1.0,3.66923076923077,14.076923076923075,2.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,0
406,57605992,5753896.0,57628,2017.2,13,5.0,7.0,1.0,3.66923076923077,14.076923076923075,2.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,0
407,57605994,5753711.0,57628,2017.2,10,7.0,2.0,1.0,5.1,16.6,1.0,0.7,0.2,0.1,0
408,57605995,5753711.0,57628,2017.2,3,2.0,1.0,0.0,3.5,19.33333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0
409,57605996,5753711.0,57628,2017.2,8,4.0,4.0,0.0,3.85,22.75,0.0,0.5,0.5,0.0,0
410,57605998,5752727.0,57629,2017.2,23,10.0,12.0,1.0,3.134782608695652,0.0,3.0,0.43478260869565216,0.5217391304347826,0.043478260869565216,0
411,57605999,5757193.0,57629,2017.2,89,55.0,32.0,2.0,4.531460674157303,19.865168539325843,14.0,0.6179775280898876,0.3595505617977528,0.02247191011235955,0
412,57606001,5758562.0,57595,2017.2,26,25.0,0.0,1.0,7.6,2.3076923076923075,0.0,0.9615384615384616,0.0,0.038461538461538464,0
413,57606003,5759483.0,57595,2017.2,27,21.0,6.0,0.0,5.7407407407407405,0.0,2.0,0.7777777777777778,0.2222222222222222,0.0,0
414,57606005,5757556.0,57595,2017.2,13,11.0,2.0,0.0,4.753846153846154,10.384615384615383,3.0,0.8461538461538461,0.15384615384615385,0.0,0
415,57606007,5757556.0,57595,2017.2,22,18.0,2.0,2.0,5.509090909090909,6.454545454545454,0.0,0.8181818181818182,0.09090909090909093,0.09090909090909093,0
416,57606009,5752719.0,57595,2017.2,18,16.0,2.0,0.0,5.93888888888889,3.111111111111111,1.0,0.8888888888888888,0.1111111111111111,0.0,0
417,57606011,5752719.0,57595,2017.2,30,29.0,1.0,0.0,7.14,1.5,2.0,0.9666666666666668,0.03333333333333333,0.0,0
418,57606013,5752751.0,57595,2017.2,22,18.0,3.0,1.0,5.281818181818182,3.8181818181818175,0.0,0.8181818181818182,0.13636363636363635,0.045454545454545456,0
419,57606015,5759483.0,57595,2017.2,12,11.0,1.0,0.0,5.7250000000000005,0.0,1.0,0.9166666666666666,0.08333333333333333,0.0,0
420,57606017,5758562.0,57595,2017.2,26,22.0,4.0,0.0,6.73076923076923,6.0,1.0,0.8461538461538461,0.15384615384615385,0.0,0
421,57606020,5759483.0,57595,2017.2,20,16.0,3.0,1.0,5.8,0.0,1.0,0.8,0.15,0.05,0
422,57606022,5752750.0,57596,2017.2,25,24.0,1.0,0.0,6.252000000000002,0.0,2.0,0.96,0.04,0.0,0
423,57606025,5752285.0,57596,2017.2,12,12.0,0.0,0.0,7.35,0.0,0.0,1.0,0.0,0.0,0
424,57606027,5752750.0,57596,2017.2,8,8.0,0.0,0.0,6.637499999999998,0.0,0.0,1.0,0.0,0.0,0
425,57606029,5758562.0,57596,2017.2,25,25.0,0.0,0.0,7.911999999999999,2.28,0.0,1.0,0.0,0.0,0
426,57606031,5758562.0,57596,2017.2,24,24.0,0.0,0.0,7.899999999999999,0.875,0.0,1.0,0.0,0.0,0
427,57606033,5752285.0,57596,2017.2,4,4.0,0.0,0.0,6.175,0.0,0.0,1.0,0.0,0.0,0
428,57606035,5757556.0,57596,2017.2,24,24.0,0.0,0.0,7.1416666666666675,1.375,0.0,1.0,0.0,0.0,0
429,57606039,5757556.0,57596,2017.2,25,25.0,0.0,0.0,6.668000000000001,1.8,0.0,1.0,0.0,0.0,0
430,57606041,5752751.0,57596,2017.2,25,24.0,0.0,1.0,7.78,0.0,0.0,0.96,0.0,0.04,0
431,57606043,5756351.0,57596,2017.2,17,15.0,0.0,2.0,5.858823529411764,0.0,0.0,0.8823529411764706,0.0,0.1176470588235294,0
432,57606045,5756351.0,57596,2017.2,20,17.0,1.0,2.0,6.4,1.8,1.0,0.85,0.05,0.1,0
433,57606047,5758562.0,57596,2017.2,24,24.0,0.0,0.0,7.762499999999998,1.5,0.0,1.0,0.0,0.0,0
434,57606101,5757868.0,25792,2017.2,1,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0
435,57606105,22922.0,25792,2017.2,1,1.0,0.0,0.0,5.0,14.0,1.0,1.0,0.0,0.0,0
436,57606112,5758632.0,43510,2017.2,36,32.0,2.0,2.0,6.374999999999997,16.5,0.0,0.8888888888888888,0.05555555555555555,0.05555555555555555,0
437,57606113,5753011.0,43515,2017.2,32,26.0,5.0,1.0,7.18125,0.0,1.0,0.8125,0.15625,0.03125,0
438,57606117,5753066.0,57601,2017.2,26,16.0,6.0,4.0,5.6692307692307695,17.384615384615387,0.0,0.6153846153846154,0.2307692307692308,0.15384615384615385,0
439,57606118,5752292.0,2051709,2017.2,17,16.0,0.0,1.0,6.476470588235293,5.647058823529411,0.0,0.9411764705882352,0.0,0.05882352941176471,0
440,57606118,5752962.0,2051709,2017.2,17,16.0,0.0,1.0,6.476470588235293,5.647058823529411,0.0,0.9411764705882352,0.0,0.05882352941176471,0
441,57606120,5759361.0,43517,2017.2,28,23.0,3.0,2.0,6.564285714285716,0.0,0.0,0.8214285714285714,0.10714285714285714,0.07142857142857142,0
442,57606121,5753009.0,53078,2017.2,6,3.0,2.0,1.0,4.433333333333334,28.33333333333333,0.0,0.5,0.3333333333333333,0.16666666666666666,0
443,57606123,5753014.0,42261,2017.2,48,28.0,14.0,6.0,4.695833333333334,0.0,6.0,0.5833333333333334,0.2916666666666667,0.125,0
444,57606126,5756751.0,57618,2017.2,17,14.0,2.0,1.0,7.811764705882353,16.705882352941178,0.0,0.8235294117647058,0.1176470588235294,0.05882352941176471,0
445,57606129,5752305.0,48570,2017.2,21,18.0,2.0,1.0,6.461904761904763,17.666666666666668,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0
446,57606130,5752245.0,57622,2017.2,18,17.0,1.0,0.0,7.611111111111112,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0
447,57606131,5752169.0,2051852,2017.2,49,42.0,4.0,3.0,7.053061224489799,8.775510204081634,2.0,0.8571428571428571,0.08163265306122447,0.061224489795918366,0
448,57606131,5752720.0,2051852,2017.2,49,42.0,4.0,3.0,7.053061224489799,8.775510204081634,2.0,0.8571428571428571,0.08163265306122447,0.061224489795918366,0
449,57606138,5752961.0,63256,2017.2,6,4.0,2.0,0.0,4.933333333333334,11.833333333333336,0.0,0.6666666666666666,0.3333333333333333,0.0,0
450,57606139,5753039.0,2051851,2017.2,25,24.0,1.0,0.0,7.576,9.08,0.0,0.96,0.04,0.0,0
451,57606140,5752983.0,60879,2017.2,15,12.0,3.0,0.0,8.013333333333334,3.333333333333333,2.0,0.8,0.2,0.0,0
452,57606140,5756344.0,60879,2017.2,15,12.0,3.0,0.0,8.013333333333334,3.333333333333333,2.0,0.8,0.2,0.0,0
453,57606143,5754369.0,61366,2017.2,18,11.0,6.0,1.0,5.449999999999998,19.722222222222218,0.0,0.6111111111111112,0.3333333333333333,0.05555555555555555,0
454,57606144,5753317.0,62827,2017.2,18,15.0,3.0,0.0,6.894444444444442,2.6666666666666665,5.0,0.8333333333333334,0.16666666666666666,0.0,0
455,57606159,5759518.0,25798,2017.2,1,0.0,0.0,1.0,0.0,52.0,0.0,0.0,0.0,1.0,0
456,57606159,5756809.0,25798,2017.2,1,0.0,0.0,1.0,0.0,52.0,0.0,0.0,0.0,1.0,0
457,57606163,23840.0,25798,2017.2,1,1.0,0.0,0.0,5.8,0.0,0.0,1.0,0.0,0.0,0
458,57606179,5758848.0,46714,2017.2,1,0.0,1.0,0.0,1.4,4.0,0.0,0.0,1.0,0.0,0
459,57606283,5759445.0,60065,2017.2,3,3.0,0.0,0.0,8.499999999999998,0.0,0.0,1.0,0.0,0.0,0
460,57606285,5757474.0,60065,2017.2,4,4.0,0.0,0.0,8.175,0.0,0.0,1.0,0.0,0.0,0
461,57606468,5753013.0,25799,2017.2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
462,57606506,5759388.0,60185,2017.2,29,29.0,0.0,0.0,6.503448275862068,0.0,0.0,1.0,0.0,0.0,0
463,57606513,5754324.0,59867,2017.2,8,8.0,0.0,0.0,7.05,9.125,0.0,1.0,0.0,0.0,0
464,57606520,16930.0,25455,2017.2,2,1.0,0.0,1.0,3.6,0.0,0.0,0.5,0.0,0.5,0
465,57606526,5756319.0,45289,2017.2,39,37.0,1.0,1.0,6.671794871794871,0.0,1.0,0.9487179487179488,0.02564102564102564,0.02564102564102564,0
466,57606526,5752765.0,45289,2017.2,39,37.0,1.0,1.0,6.671794871794871,0.0,1.0,0.9487179487179488,0.02564102564102564,0.02564102564102564,0
467,57606601,17706.0,20295,2017.2,1,1.0,0.0,0.0,9.7,3.0,0.0,1.0,0.0,0.0,0
468,57606609,4311300.0,20286,2017.2,1,1.0,0.0,0.0,8.2,8.0,0.0,1.0,0.0,0.0,0
469,57606671,5757117.0,2051005,2017.2,80,5.0,65.0,10.0,1.1324999999999998,36.9,1.0,0.0625,0.8125,0.125,0
470,57606674,5753014.0,57606,2017.2,89,59.0,21.0,9.0,4.549438202247192,0.0,4.0,0.6629213483146067,0.2359550561797753,0.10112359550561796,0
471,57606683,2298976.0,63262,2017.2,7,4.0,2.0,1.0,5.842857142857143,27.42857142857143,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0
472,57606746,18205.0,23533,2017.2,1,1.0,0.0,0.0,6.2,8.0,0.0,1.0,0.0,0.0,0
473,57606767,5757929.0,56175,2017.2,1,1.0,0.0,0.0,8.2,12.0,0.0,1.0,0.0,0.0,0
474,57606792,5757109.0,62722,2017.2,28,26.0,1.0,1.0,6.810714285714287,9.214285714285714,0.0,0.9285714285714286,0.03571428571428571,0.03571428571428571,0
475,57606808,18500.0,46994,2017.2,2,2.0,0.0,0.0,6.0,15.5,0.0,1.0,0.0,0.0,0
476,57606808,5759449.0,46994,2017.2,2,2.0,0.0,0.0,6.0,15.5,0.0,1.0,0.0,0.0,0
477,57606812,22817.0,46721,2017.2,2,2.0,0.0,0.0,8.25,8.0,0.0,1.0,0.0,0.0,0
478,57606812,5758584.0,46721,2017.2,2,2.0,0.0,0.0,8.25,8.0,0.0,1.0,0.0,0.0,0
479,57606814,5758584.0,46721,2017.2,1,1.0,0.0,0.0,8.8,8.0,0.0,1.0,0.0,0.0,0
480,57606814,22817.0,46721,2017.2,1,1.0,0.0,0.0,8.8,8.0,0.0,1.0,0.0,0.0,0
481,57606878,5759244.0,46657,2017.2,7,4.0,3.0,0.0,4.442857142857141,6.857142857142858,0.0,0.5714285714285714,0.42857142857142855,0.0,0
482,57606878,23906.0,46657,2017.2,7,4.0,3.0,0.0,4.442857142857141,6.857142857142858,0.0,0.5714285714285714,0.42857142857142855,0.0,0
483,57606884,5753107.0,46666,2017.2,1,1.0,0.0,0.0,5.6,12.0,0.0,1.0,0.0,0.0,0
484,57606901,5753343.0,46660,2017.2,5,4.0,1.0,0.0,5.92,11.6,0.0,0.8,0.2,0.0,0
485,57606902,5758716.0,46723,2017.2,2,2.0,0.0,0.0,9.1,0.0,0.0,1.0,0.0,0.0,0
486,57606903,5753340.0,46659,2017.2,11,9.0,1.0,1.0,6.1545454545454525,6.909090909090909,0.0,0.8181818181818182,0.09090909090909093,0.09090909090909093,0
487,57606918,5756803.0,21764,2017.2,3,1.0,1.0,1.0,3.233333333333333,26.66666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
488,57606918,5756271.0,21764,2017.2,3,1.0,1.0,1.0,3.233333333333333,26.66666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
489,57606918,5755388.0,21764,2017.2,3,1.0,1.0,1.0,3.233333333333333,26.66666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
490,57606935,5754613.0,2054930,2017.2,1,0.0,1.0,0.0,1.9,34.0,0.0,0.0,1.0,0.0,0
491,57606944,26044.0,52974,2017.2,1,0.0,1.0,0.0,1.9,18.0,0.0,0.0,1.0,0.0,0
492,57606960,35188.0,21759,2017.2,10,5.0,4.0,1.0,4.79,13.9,0.0,0.5,0.4,0.1,0
493,57606972,5758813.0,2055027,2017.2,1,0.0,1.0,0.0,1.7,49.0,0.0,0.0,1.0,0.0,0
494,57606973,5759461.0,43372,2017.2,1,1.0,0.0,0.0,9.3,16.0,0.0,1.0,0.0,0.0,0
495,57607005,5759364.0,62569,2017.2,1,0.0,1.0,0.0,2.3,24.0,0.0,0.0,1.0,0.0,0
496,57607027,23404.0,62645,2017.2,1,0.0,1.0,0.0,0.0,64.0,0.0,0.0,1.0,0.0,0
497,57607051,5758678.0,2045606,2017.2,1,1.0,0.0,0.0,9.0,16.0,0.0,1.0,0.0,0.0,0
498,57607051,5758724.0,2045606,2017.2,1,1.0,0.0,0.0,9.0,16.0,0.0,1.0,0.0,0.0,0
499,57607189,5757562.0,2040359,2017.2,1,1.0,0.0,0.0,8.7,0.0,0.0,1.0,0.0,0.0,0
500,57607197,5755869.0,26645,2017.2,1,1.0,0.0,0.0,7.8,0.0,0.0,1.0,0.0,0.0,0
501,57607199,5752264.0,60885,2017.2,25,23.0,1.0,1.0,8.384,0.0,0.0,0.92,0.04,0.04,0
502,57607213,5759366.0,40026,2017.2,1,1.0,0.0,0.0,6.1,16.0,0.0,1.0,0.0,0.0,0
503,57607214,5759366.0,40026,2017.2,2,1.0,1.0,0.0,4.0,27.0,0.0,0.5,0.5,0.0,0
504,57607216,5759366.0,2045254,2017.2,1,1.0,0.0,0.0,6.1,11.0,0.0,1.0,0.0,0.0,0
505,57607252,5758810.0,25207,2017.2,2,2.0,0.0,0.0,7.35,16.0,0.0,1.0,0.0,0.0,0
506,57607269,5753103.0,46647,2017.2,38,33.0,5.0,0.0,6.378947368421053,0.0,0.0,0.8684210526315791,0.13157894736842105,0.0,0
507,57607270,5757150.0,46651,2017.2,39,38.0,1.0,0.0,6.202564102564104,11.307692307692307,1.0,0.9743589743589745,0.02564102564102564,0.0,0
508,57607271,5758574.0,46654,2017.2,44,40.0,3.0,1.0,6.440909090909091,11.681818181818182,1.0,0.9090909090909092,0.06818181818181818,0.022727272727272728,0
